0		2284		
0		2346		
0		2353		
0		2391		
0		2397		
0		2285		
0		2288		
0		2299		
0		2301		
0		2413		
0		2426		
0		2467		
0		2664		
0		2666		
0		2681		
0		2694		
0		2525		
0		2527		
0		2535		
0		2565		
0		2571		
0		2652		
0		2654		
0		2735		
0		1060		
0		1320		
0		1321		
0		1328		
0		1347		
0		1500		
0		1501		
0		1508		
0		1527		
0		605		
0		609		
0		623		
0		665		
0		674		
0		705		
0		706		
0		713		
0		732		
0		785		
0		786		
0		793		
0		812		
0		1087		
0		1061		
0		1068		
0		1103		
0		1362		
0		1363		
0		1366		
0		1376		
0		1542		
0		1543		
0		1546		
0		1556		
0		747		
0		748		
0		751		
0		827		
0		828		
0		831		
0		841		
0		1102		
0		1106		
0		1116		
0		648		
0		650		
0		657		
0		693		
0		699		
0		761		
0		608		
0		618		
0		642		
0		1503		
0		1513		
0		1537		
0		125		
0		129		
0		143		
0		185		
0		194		
0		225		
0		226		
0		233		
0		252		
0		405		
0		406		
0		413		
0		432		
0		606		
0		613		
0		632		
0		447		
0		448		
0		451		
0		461		
0		647		
0		651		
0		661		
0		168		
0		170		
0		177		
0		213		
0		219		
0		267		
0		268		
0		271		
0		281		
0		128		
0		138		
0		162		
0		0		
0		1		
0		8		
0		27		
0		31		
0		126		
0		133		
0		152		
0		51		
0		52		
0		55		
0		67		
0		69		
0		167		
0		171		
0		181		
0		32		
0		37		
0		65		
0		2055		
0		2056		
0		2063		
0		2082		
0		1875		
0		1879		
0		1893		
0		1935		
0		1944		
0		1975		
0		1976		
0		1983		
0		2002		
0		1918		
0		1920		
0		1927		
0		1963		
0		1969		
0		2017		
0		2018		
0		2021		
0		2031		
0		2097		
0		2098		
0		2101		
0		2111		
0		1878		
0		1888		
0		1912		
0		2195		
0		2164		
0		2155		
0		2124		
0		2115		
0		2073		
0		2059		
0		70		
0		74		
0		120		
0		124		
0		400		
0		404		
0		95		
0		41		
0		33		
0		398		
0		399		
0		1059		
0		1051		
0		1053		
0		1052		
0		2189		
0		2211		
0		2183		
0		2149		
0		2143		
0		2100		
0		2107		
0		2058		
0		2068		
0		2092		
0		1545		
0		1552		
0		1588		
0		1594		
0		1642		
0		1643		
0		1646		
0		1656		
0		1722		
0		1723		
0		1726		
0		1736		
0		1917		
0		1921		
0		1931		
0		1504		
0		1518		
0		1560		
0		1569		
0		1600		
0		1601		
0		1608		
0		1627		
0		1680		
0		1681		
0		1688		
0		1707		
0		1876		
0		1883		
0		1902		
0		1314		
0		1296		
0		1311		
0		2547		
0		2526		
0		2531		
0		2525		
0		1289		
0		1292		
0		1469		
0		1472		
0		1476		
0		1491		
0		1494		
0		2666		
0		2667		
0		2669		
0		2678		
0		1209		
0		1212		
0		1216		
0		1231		
0		1234		
0		2574		
0		2582		
0		2571		
0		2572		
0		294		
0		297		
0		301		
0		316		
0		319		
0		2284		
0		2287		
0		2291		
0		2309		
0		584		
0		602		
0		604		
0		2397		
0		2400		
0		2410		
0		581		
0		582		
0		2398		
0		374		
0		377		
0		381		
0		396		
0		399		
0		2301		
0		2302		
0		2304		
0		2314		
0		1274		
0		1308		
0		1268		
0		1499		
0		1495		
0		1493		
0		1872		
0		1825		
0		1829		
0		550		
0		554		
0		600		
0		1057		
0		1010		
0		1014		
0		359		
0		393		
0		353		
